-0.134221, 0.07375, 0.380859
-0.133589, 0.07375, 0.386719
-0.134131, 0.07375, 0.392578
-0.134731, 0.07375, 0.410156
-0.134461, 0.07375, 0.416016
-0.133562, 0.07375, 0.421875
-0.133803, 0.07375, 0.433594
-0.134165, 0.07375, 0.439453
-0.13358, 0.07375, 0.445312
-0.131818, 0.07375, 0.451172
-0.132365, 0.07375, 0.457031
-0.134107, 0.07375, 0.462891
-0.134766, 0.07375, 0.377608
-0.135377, 0.07375, 0.375
-0.134766, 0.07375, 0.395805
-0.135341, 0.07375, 0.398438
-0.134766, 0.07787511, 0.398438
-0.134766, 0.07375, 0.41001
-0.135899, 0.07375, 0.404297
-0.134766, 0.07518791, 0.410156
-0.134766, 0.0765591, 0.416016
-0.134766, 0.07375, 0.427122
-0.134766, 0.07375, 0.428607
-0.134943, 0.07375, 0.427734
-0.134766, 0.07561719, 0.427734
-0.133808, 0.07960939, 0.380859
-0.134043, 0.07960939, 0.386719
-0.133837, 0.07960939, 0.392578
-0.134522, 0.07960939, 0.398438
-0.133148, 0.07960939, 0.421875
-0.134345, 0.07960939, 0.427734
-0.134429, 0.07960939, 0.433594
-0.134043, 0.07960939, 0.439453
-0.134458, 0.07960939, 0.445312
-0.131312, 0.07960939, 0.451172
-0.132118, 0.07960939, 0.457031
-0.132284, 0.07960939, 0.462891
-0.134766, 0.07960939, 0.376538
-0.135565, 0.07960939, 0.375
-0.134766, 0.07960939, 0.400362
-0.135486, 0.07960939, 0.404297
-0.13488, 0.07960939, 0.410156
-0.134766, 0.08295301, 0.410156
-0.134766, 0.07960939, 0.41709
-0.135207, 0.07960939, 0.416016
-0.134766, 0.08448601, 0.416016
-0.134766, 0.081058, 0.439453
-0.133883, 0.08546901, 0.380859
-0.133551, 0.08546901, 0.386719
-0.133872, 0.08546901, 0.392578
-0.134247, 0.08546901, 0.398438
-0.134695, 0.08546901, 0.410156
-0.134695, 0.08546901, 0.416016
-0.13356, 0.08546901, 0.421875
-0.133129, 0.08546901, 0.427734
-0.132967, 0.08546901, 0.433594
-0.134068, 0.08546901, 0.445312
-0.131421, 0.08546901, 0.451172
-0.13245, 0.08546901, 0.457031
-0.132136, 0.08546901, 0.462891
-0.134766, 0.08546901, 0.377521
-0.136174, 0.08546901, 0.375
-0.134766, 0.091281, 0.375
-0.134766, 0.089118, 0.392578
-0.134766, 0.08546901, 0.39967
-0.134766, 0.08546901, 0.409998
-0.136482, 0.08546901, 0.404297
-0.134766, 0.085952, 0.410156
-0.134766, 0.08572601, 0.416016
-0.134766, 0.090234, 0.421875
-0.134766, 0.08546901, 0.437676
-0.134766, 0.08546901, 0.443054
-0.136, 0.08546901, 0.439453
-0.134759, 0.091328, 0.375
-0.133988, 0.091328, 0.380859
-0.132639, 0.091328, 0.386719
-0.134434, 0.091328, 0.398438
-0.134238, 0.091328, 0.427734
-0.133507, 0.091328, 0.433594
-0.13334, 0.091328, 0.445312
-0.132247, 0.091328, 0.451172
-0.133651, 0.091328, 0.457031
-0.132517, 0.091328, 0.462891
-0.134766, 0.091328, 0.3914
-0.134766, 0.091328, 0.396327
-0.135237, 0.091328, 0.392578
-0.134766, 0.09390201, 0.392578
-0.134766, 0.091328, 0.399304
-0.134766, 0.09310099, 0.398438
-0.136188, 0.091328, 0.404297
-0.135568, 0.091328, 0.410156
-0.136123, 0.091328, 0.416016
-0.134766, 0.091328, 0.424071
-0.135135, 0.091328, 0.421875
-0.134766, 0.091328, 0.437074
-0.134766, 0.091328, 0.441685
-0.135657, 0.091328, 0.439453
-0.134766, 0.095595, 0.439453
-0.134708, 0.097188, 0.375
-0.133728, 0.097188, 0.380859
-0.13308, 0.097188, 0.386719
-0.133886, 0.097188, 0.392578
-0.133364, 0.097188, 0.427734
-0.13475, 0.097188, 0.433594
-0.134373, 0.097188, 0.439453
-0.134152, 0.097188, 0.445312
-0.13392, 0.097188, 0.451172
-0.133543, 0.097188, 0.457031
-0.134273, 0.097188, 0.462891
-0.134766, 0.097188, 0.395483
-0.135388, 0.097188, 0.398438
-0.134766, 0.099356, 0.398438
-0.136129, 0.097188, 0.404297
-0.134815, 0.097188, 0.410156
-0.13554, 0.097188, 0.416016
-0.134766, 0.102676, 0.416016
-0.134766, 0.097188, 0.42453
-0.135963, 0.097188, 0.421875
-0.134766, 0.101803, 0.421875
-0.134766, 0.099198, 0.457031
-0.134766, 0.097854, 0.462891
0.109857, 0.07375, 0.46875
0.105469, 0.07375, 0.469939
0.105469, 0.0775626, 0.46875
0.0996094, 0.07375, 0.470934
0.0939869, 0.07375, 0.46875
-0.133993, 0.103047, 0.375
-0.133757, 0.103047, 0.380859
-0.132315, 0.103047, 0.386719
-0.133711, 0.103047, 0.392578
-0.13357, 0.103047, 0.398438
-0.134711, 0.103047, 0.416016
-0.134379, 0.103047, 0.421875
-0.134172, 0.103047, 0.427734
-0.133945, 0.103047, 0.433594
-0.134225, 0.103047, 0.439453
-0.133406, 0.103047, 0.445312
-0.133854, 0.103047, 0.451172
-0.134766, 0.107805, 0.375
-0.134766, 0.103047, 0.40294
-0.135115, 0.103047, 0.404297
-0.134766, 0.104776, 0.404297
-0.134766, 0.103047, 0.415741
-0.1358, 0.103047, 0.410156
-0.134766, 0.104265, 0.416016
-0.134766, 0.105687, 0.421875
-0.134766, 0.105441, 0.427734
-0.134766, 0.10848, 0.433594
-0.134766, 0.105081, 0.439453
-0.134766, 0.108133, 0.445312
-0.134766, 0.103047, 0.452712
-0.134766, 0.104533, 0.451172
-0.136167, 0.103047, 0.457031
-0.138954, 0.103047, 0.462891
-0.140625, 0.106358, 0.462891
0.0997042, 0.07960939, 0.46875
0.0996094, 0.07960939, 0.468763
0.0995697, 0.07960939, 0.46875
0.0996094, 0.0796435, 0.46875
-0.133472, 0.108906, 0.380859
-0.132808, 0.108906, 0.386719
-0.132572, 0.108906, 0.392578
-0.133592, 0.108906, 0.398438
-0.133804, 0.108906, 0.404297
-0.134766, 0.108906, 0.375932
-0.135031, 0.108906, 0.375
-0.134766, 0.113364, 0.375
-0.134766, 0.108906, 0.408392
-0.135277, 0.108906, 0.410156
-0.134766, 0.110799, 0.410156
-0.134962, 0.108906, 0.416016
-0.134766, 0.110211, 0.416016
-0.135167, 0.108906, 0.421875
-0.134766, 0.111071, 0.421875
-0.13616, 0.108906, 0.427734
-0.134813, 0.108906, 0.433594
-0.135863, 0.108906, 0.439453
-0.135043, 0.108906, 0.445312
-0.136805, 0.108906, 0.451172
-0.140382, 0.108906, 0.457031
-0.140625, 0.108906, 0.457545
